Cifras Oficiales de Población de los Municipios Españoles: Revisión del Padrón Municipal
Detalle municipal
Ourense: Población por municipios y sexo. 
Unidades:   Personas

,Total,,,,,,,,,,,,,,,,,,,
,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,
32 Ourense,322293.0,326724.0,330257.0,333257.0,335219.0,335642.0,336099.0,336926.0,338671.0,339555.0,340258.0,342213.0,343768.0,344623.0,345241.0,345620.0,344170.0, 346913.0,
32001 Allariz,6060.0,6056.0,6059.0,5985.0,5910.0,5821.0,5690.0,5506.0,5433.0,5351.0,5313.0,5216.0,5151.0,5173.0,5158.0,5151.0,5107.0, 5178.0,
32002 Amoeiro,2274.0,2257.0,2278.0,2297.0,2300.0,2327.0,2318.0,2334.0,2371.0,2356.0,2322.0,2276.0,2330.0,2318.0,2293.0,2260.0,2264.0, 2291.0,
32003 Arnoia, A,1040.0,1048.0,1051.0,1084.0,1091.0,1103.0,1147.0,1171.0,1184.0,1220.0,1247.0,1233.0,1255.0,1241.0,1211.0,1215.0,1148.0, 1209.0,
32004 Avión,2053.0,2323.0,2408.0,2528.0,2561.0,2610.0,2664.0,2693.0,2730.0,2780.0,2804.0,2881.0,2822.0,2812.0,2984.0,2959.0,2953.0, 3001.0,
32005 Baltar,1019.0,1028.0,1076.0,1094.0,1114.0,1144.0,1169.0,1126.0,1149.0,1177.0,1180.0,1189.0,1236.0,1245.0,1282.0,1304.0,1332.0, 1361.0,
32006 Bande,1829.0,1890.0,1958.0,2020.0,2083.0,2116.0,2183.0,2292.0,2217.0,2285.0,2326.0,2332.0,2444.0,2541.0,2602.0,2660.0,2679.0, 2798.0,
32007 Baños de Molgas,1675.0,1727.0,1774.0,1825.0,1807.0,1846.0,1902.0,1922.0,1970.0,2014.0,2038.0,2088.0,2157.0,2191.0,2222.0,2235.0,2258.0, 2292.0,
32008 Barbadás,10371.0,10228.0,10064.0,9731.0,9468.0,9177.0,8890.0,8685.0,8426.0,7939.0,7597.0,7193.0,6908.0,6712.0,6286.0,5929.0,5576.0, 5239.0,
32009 Barco de Valdeorras, O,13899.0,14010.0,14052.0,14123.0,14134.0,14213.0,14040.0,13943.0,13800.0,13700.0,13518.0,13507.0,13295.0,13002.0,12767.0,12596.0,12157.0, 11828.0,
32010 Beade,464.0,465.0,500.0,515.0,515.0,521.0,525.0,557.0,553.0,559.0,578.0,576.0,607.0,606.0,614.0,585.0,585.0, 608.0,
32011 Beariz,1112.0,1136.0,1205.0,1278.0,1285.0,1319.0,1360.0,1360.0,1372.0,1397.0,1404.0,1477.0,1503.0,1542.0,1704.0,1674.0,1671.0, 1735.0,
32012 Blancos, Os,885.0,908.0,974.0,1007.0,997.0,1030.0,1056.0,1086.0,1089.0,1104.0,1138.0,1148.0,1213.0,1270.0,1322.0,1354.0,1243.0, 1269.0,
32013 Boborás,2617.0,2737.0,2862.0,2936.0,2942.0,3001.0,3047.0,3057.0,3149.0,3200.0,3214.0,3286.0,3335.0,3330.0,3462.0,3485.0,3560.0, 3712.0,
32014 Bola, A,1350.0,1361.0,1398.0,1436.0,1463.0,1486.0,1507.0,1497.0,1517.0,1525.0,1549.0,1540.0,1542.0,1567.0,1566.0,1599.0,1621.0, 1648.0,
32015 Bolo, O,1013.0,1060.0,1084.0,1117.0,1117.0,1139.0,1174.0,1187.0,1223.0,1246.0,1286.0,1326.0,1345.0,1374.0,1432.0,1509.0,1549.0, 1655.0,
32016 Calvos de Randín,985.0,1028.0,1064.0,1176.0,1065.0,1093.0,1102.0,1110.0,1167.0,1195.0,1212.0,1242.0,1246.0,1258.0,1256.0,1292.0,1346.0, 1394.0,
32018 Carballeda de Avia,1390.0,1438.0,1487.0,1504.0,1523.0,1546.0,1607.0,1600.0,1551.0,1591.0,1601.0,1596.0,1600.0,1655.0,1685.0,1715.0,1754.0, 1792.0,
32017 Carballeda de Valdeorras,1697.0,1727.0,1773.0,1819.0,1866.0,1870.0,1906.0,1947.0,2010.0,2041.0,2080.0,2155.0,2212.0,2257.0,2313.0,2354.0,2341.0, 2397.0,
32019 Carballiño, O,14123.0,14355.0,14246.0,14145.0,14136.0,14114.0,13983.0,13838.0,13716.0,13465.0,13226.0,13076.0,12733.0,12526.0,12434.0,12363.0,12170.0, 12146.0,
32020 Cartelle,2944.0,3037.0,3163.0,3299.0,3344.0,3387.0,3436.0,3487.0,3507.0,3552.0,3565.0,3641.0,3773.0,3857.0,3927.0,3981.0,4055.0, 4073.0,
32022 Castrelo de Miño,1620.0,1675.0,1754.0,1814.0,1870.0,1928.0,1981.0,1997.0,2008.0,2036.0,2044.0,2052.0,2095.0,2121.0,2153.0,2108.0,2099.0, 2121.0,
32021 Castrelo do Val,1109.0,1138.0,1169.0,1177.0,1199.0,1241.0,1240.0,1242.0,1234.0,1247.0,1239.0,1263.0,1298.0,1316.0,1336.0,1312.0,1308.0, 1327.0,
32023 Castro Caldelas,1376.0,1412.0,1486.0,1533.0,1572.0,1594.0,1629.0,1687.0,1714.0,1769.0,1833.0,1863.0,1895.0,1909.0,1919.0,1935.0,2001.0, 2028.0,
